Date_Param,Province_Name,Temperature,Precipitation
2025-12-01,Sumatera Barat,24.22,3.14
2025-12-02,Sumatera Barat,24.02,5.22
2025-12-03,Sumatera Barat,23.65,19.28
2025-12-04,Sumatera Barat,23.24,0.4
2025-12-05,Sumatera Barat,23.72,5.03
2025-12-06,Sumatera Barat,23.33,9.42
2025-12-07,Sumatera Barat,22.99,27.42
2025-12-08,Sumatera Barat,22.58,24.26
2025-12-09,Sumatera Barat,23.2,50.99
2025-12-10,Sumatera Barat,22.79,66.37
2025-12-11,Sumatera Barat,22.12,34.53
2025-12-12,Sumatera Barat,22.81,20.43
2025-12-13,Sumatera Barat,22.66,21.4
2025-12-14,Sumatera Barat,22.82,22.48
2025-12-15,Sumatera Barat,22.49,10.57
2025-12-16,Sumatera Barat,22.83,16.07
2025-12-17,Sumatera Barat,22.32,22.88
2025-12-18,Sumatera Barat,23.08,11.95
2025-12-19,Sumatera Barat,23.59,4.19
2025-12-20,Sumatera Barat,23.81,7.0
2025-12-21,Sumatera Barat,23.67,10.38
2025-12-22,Sumatera Barat,24.21,5.67
2025-12-23,Sumatera Barat,24.05,1.6
2025-12-24,Sumatera Barat,23.93,1.62
2025-12-25,Sumatera Barat,23.16,18.18
2025-12-26,Sumatera Barat,23.0,8.48
2025-12-27,Sumatera Barat,23.65,4.32
2025-12-28,Sumatera Barat,22.92,10.32
2025-12-29,Sumatera Barat,23.77,23.27
2025-12-30,Sumatera Barat,23.56,32.53
2025-12-31,Sumatera Barat,23.6,15.3
2026-01-01,Sumatera Barat,23.06,16.85
2026-01-02,Sumatera Barat,22.21,108.19
2026-01-03,Sumatera Barat,22.17,16.32
2026-01-04,Sumatera Barat,22.67,0.66
2026-01-05,Sumatera Barat,23.45,0.06
2026-01-06,Sumatera Barat,23.57,0.19
2026-01-07,Sumatera Barat,22.94,13.35
2026-01-08,Sumatera Barat,23.01,16.62
2026-01-09,Sumatera Barat,23.13,27.58
2026-01-10,Sumatera Barat,22.48,21.29
2026-01-11,Sumatera Barat,23.81,1.54
2026-01-12,Sumatera Barat,23.55,12.27
2026-01-13,Sumatera Barat,23.44,5.32
2026-01-14,Sumatera Barat,22.76,12.07
2026-01-15,Sumatera Barat,22.93,15.84
2026-01-16,Sumatera Barat,23.25,1.62
2026-01-17,Sumatera Barat,22.84,2.66
2026-01-18,Sumatera Barat,23.46,0.39
2026-01-19,Sumatera Barat,23.42,0.48
2026-01-20,Sumatera Barat,23.0,0.08
2026-01-21,Sumatera Barat,23.44,0.0
2026-01-22,Sumatera Barat,23.3,0.13
2026-01-23,Sumatera Barat,23.36,0.92
2026-01-24,Sumatera Barat,23.09,0.79
2026-01-25,Sumatera Barat,23.41,0.46
2026-01-26,Sumatera Barat,23.67,0.63
2026-01-27,Sumatera Barat,23.75,5.08
2026-01-28,Sumatera Barat,23.76,28.54
2026-01-29,Sumatera Barat,23.87,4.77
2026-01-30,Sumatera Barat,24.16,0.54
2026-01-31,Sumatera Barat,23.28,14.39
2026-02-01,Sumatera Barat,23.72,2.1
2026-02-02,Sumatera Barat,22.37,6.82
2026-02-03,Sumatera Barat,22.99,1.32
2026-02-04,Sumatera Barat,22.6,1.41
2026-02-05,Sumatera Barat,23.67,3.23
2026-02-06,Sumatera Barat,23.19,5.08
2026-02-07,Sumatera Barat,23.84,10.26
2026-02-08,Sumatera Barat,23.89,1.27
2026-02-09,Sumatera Barat,23.48,1.16
2026-02-10,Sumatera Barat,24.21,0.95
2026-02-11,Sumatera Barat,24.01,70.37
2026-02-12,Sumatera Barat,23.71,13.24
2022-01-01,Riau,25.8,27.68
2022-01-02,Riau,25.12,17.7
2022-01-03,Riau,25.07,4.16
2022-01-04,Riau,25.64,1.43
2022-01-05,Riau,26.39,1.24
2022-01-06,Riau,26.09,1.15
2022-01-07,Riau,26.39,0.23
2022-01-08,Riau,26.4,1.47
2022-01-09,Riau,26.46,1.44
2022-01-10,Riau,26.04,0.45
2022-01-11,Riau,25.93,7.95
2022-01-12,Riau,26.01,14.64
2022-01-13,Riau,25.72,0.0
2022-01-14,Riau,25.49,0.0
2022-01-15,Riau,25.7,0.0
2022-01-16,Riau,26.2,0.0
2022-01-17,Riau,26.4,14.29
2022-01-18,Riau,24.94,11.33
2022-01-19,Riau,24.94,34.58
2022-01-20,Riau,25.64,6.78
2022-01-21,Riau,26.21,0.09
2022-01-22,Riau,26.23,6.16
2022-01-23,Riau,26.67,5.67
2022-01-24,Riau,25.34,7.98
2022-01-25,Riau,26.14,13.78
2022-01-26,Riau,26.47,17.54
2022-01-27,Riau,26.03,0.02
2022-01-28,Riau,26.43,0.06
2022-01-29,Riau,26.86,0.01
2022-01-30,Riau,26.67,5.66
2022-01-31,Riau,26.75,7.68
2022-02-01,Riau,26.11,14.89
2022-02-02,Riau,25.93,6.19
2022-02-03,Riau,26.12,0.66
2022-02-04,Riau,26.28,17.28
2022-02-05,Riau,25.65,18.73
2022-02-06,Riau,24.83,8.66
2022-02-07,Riau,24.52,5.2
2022-02-08,Riau,24.74,11.4
2022-02-09,Riau,23.85,21.19
2022-02-10,Riau,23.67,10.74
2022-02-11,Riau,24.53,1.72
2022-02-12,Riau,25.45,8.51
2022-02-13,Riau,26.26,21.55
2022-02-14,Riau,25.17,8.66
2022-02-15,Riau,25.46,11.41
2022-02-16,Riau,26.25,11.38
2022-02-17,Riau,26.07,1.39
2022-02-18,Riau,26.5,2.15
2022-02-19,Riau,26.28,2.88
2022-02-20,Riau,27.0,0.7
2022-02-21,Riau,25.98,9.48
2022-02-22,Riau,26.25,14.83
2022-02-23,Riau,24.88,11.9
2022-02-24,Riau,24.24,8.84
2022-02-25,Riau,25.4,2.7
2022-02-26,Riau,25.7,11.78
2022-02-27,Riau,24.87,20.42
2022-02-28,Riau,25.99,6.95
2022-03-01,Riau,26.35,21.28
2022-03-02,Riau,26.63,11.07
2022-03-03,Riau,26.02,11.74
2022-03-04,Riau,25.54,8.52
2022-03-05,Riau,24.9,7.4
2022-03-06,Riau,25.33,5.55
2022-03-07,Riau,25.89,13.77
2022-03-08,Riau,26.4,4.34
2022-03-09,Riau,26.6,8.81
2022-03-10,Riau,26.08,22.82
2022-03-11,Riau,26.47,1.49
2022-03-12,Riau,26.5,0.43
2022-03-13,Riau,27.7,0.05
2022-03-14,Riau,27.64,4.67
2022-03-15,Riau,26.57,36.81
2022-03-16,Riau,26.43,5.86
2022-03-17,Riau,25.87,14.86
2022-03-18,Riau,26.23,26.44
2022-03-19,Riau,26.86,0.16
2022-03-20,Riau,26.38,6.23
2022-03-21,Riau,27.44,1.32
2022-03-22,Riau,26.77,1.85
2022-03-23,Riau,26.8,2.45
2022-03-24,Riau,27.68,1.12
2022-03-25,Riau,27.82,1.65
2022-03-26,Riau,27.03,1.62
2022-03-27,Riau,26.88,1.27
2022-03-28,Riau,26.74,1.1
2022-03-29,Riau,26.25,1.37
2022-03-30,Riau,26.91,0.76
2022-03-31,Riau,26.28,0.82
2022-04-01,Riau,26.77,11.57
2022-04-02,Riau,26.39,12.12
2022-04-03,Riau,25.99,2.14
2022-04-04,Riau,26.38,0.88
2022-04-05,Riau,26.27,6.66
2022-04-06,Riau,25.67,17.75
2022-04-07,Riau,25.21,12.77
2022-04-08,Riau,26.1,19.76
2022-04-09,Riau,25.72,16.93
2022-04-10,Riau,26.28,8.34
2022-04-11,Riau,25.97,13.07
2022-04-12,Riau,26.57,11.48
2022-04-13,Riau,26.37,7.01
2022-04-14,Riau,26.74,22.32
2022-04-15,Riau,26.54,19.69
2022-04-16,Riau,27.13,2.75
2022-04-17,Riau,27.37,3.82
2022-04-18,Riau,26.49,10.28
2022-04-19,Riau,26.99,13.85
2022-04-20,Riau,25.67,26.69
2022-04-21,Riau,25.83,8.03
2022-04-22,Riau,27.21,5.41
2022-04-23,Riau,26.99,12.59
2022-04-24,Riau,26.18,17.07
2022-04-25,Riau,25.48,11.88
2022-04-26,Riau,25.68,26.77
2022-04-27,Riau,26.83,11.27
2022-04-28,Riau,26.58,11.68
2022-04-29,Riau,27.02,4.76
2022-04-30,Riau,26.66,3.24
2022-05-01,Riau,26.74,4.69
2022-05-02,Riau,26.42,10.42
2022-05-03,Riau,26.0,20.58
2022-05-04,Riau,26.19,11.8
2022-05-05,Riau,27.6,3.75
2022-05-06,Riau,27.42,8.59
2022-05-07,Riau,26.67,3.94
2022-05-08,Riau,26.86,1.35
2022-05-09,Riau,26.91,6.33
2022-05-10,Riau,27.27,20.86
2022-05-11,Riau,26.8,11.6
2022-05-12,Riau,27.62,0.13
2022-05-13,Riau,27.5,0.0
2022-05-14,Riau,27.33,3.47
2022-05-15,Riau,27.02,17.66
2022-05-16,Riau,26.02,21.26
2022-05-17,Riau,26.87,0.19
2022-05-18,Riau,26.73,0.59
2022-05-19,Riau,26.52,10.71
2022-05-20,Riau,26.91,1.1
2022-05-21,Riau,26.44,15.39
2022-05-22,Riau,26.36,11.21
2022-05-23,Riau,26.76,2.13
2022-05-24,Riau,27.03,27.98
2022-05-25,Riau,25.34,31.04
2022-05-26,Riau,25.76,0.13
2022-05-27,Riau,26.26,3.82
2022-05-28,Riau,25.95,6.5
2022-05-29,Riau,26.36,0.21
2022-05-30,Riau,26.67,0.03
2022-05-31,Riau,26.85,0.08
2022-06-01,Riau,26.97,3.15
2022-06-02,Riau,25.73,11.14
2022-06-03,Riau,26.06,16.32
2022-06-04,Riau,26.03,9.27
2022-06-05,Riau,26.29,3.64
2022-06-06,Riau,25.44,2.52
2022-06-07,Riau,26.02,15.99
2022-06-08,Riau,25.94,18.21
2022-06-09,Riau,25.93,8.2
2022-06-10,Riau,25.54,16.69
2022-06-11,Riau,26.17,5.07
2022-06-12,Riau,25.71,2.65
2022-06-13,Riau,26.53,13.85
2022-06-14,Riau,26.24,11.55
2022-06-15,Riau,25.76,9.34
2022-06-16,Riau,25.53,10.97
2022-06-17,Riau,25.41,1.75
2022-06-18,Riau,26.24,2.83
2022-06-19,Riau,26.34,13.38
2022-06-20,Riau,25.53,15.96
2022-06-21,Riau,25.3,33.52
2022-06-22,Riau,25.31,44.87
2022-06-23,Riau,25.5,13.72
2022-06-24,Riau,25.89,7.08
2022-06-25,Riau,25.29,6.7
2022-06-26,Riau,26.18,1.3
2022-06-27,Riau,27.1,0.48
2022-06-28,Riau,26.19,3.94
2022-06-29,Riau,26.08,2.37
2022-06-30,Riau,25.1,2.96
2022-07-01,Riau,25.59,0.0
2022-07-02,Riau,26.45,0.08
2022-07-03,Riau,26.83,0.14
2022-07-04,Riau,27.01,0.2
2022-07-05,Riau,26.21,2.48
2022-07-06,Riau,26.49,24.54
2022-07-07,Riau,26.86,14.96
2022-07-08,Riau,26.67,4.68
2022-07-09,Riau,26.59,1.78
2022-07-10,Riau,26.25,2.63
2022-07-11,Riau,26.29,2.21
2022-07-12,Riau,26.35,2.59
2022-07-13,Riau,26.11,0.02
2022-07-14,Riau,26.58,7.55
2022-07-15,Riau,26.82,2.15
2022-07-16,Riau,26.48,0.35
2022-07-17,Riau,26.69,0.0
2022-07-18,Riau,26.88,0.0
2022-07-19,Riau,26.95,28.19
2022-07-20,Riau,26.48,24.93
2022-07-21,Riau,26.28,5.12
2022-07-22,Riau,26.25,2.1
2022-07-23,Riau,26.86,1.0
2022-07-24,Riau,26.07,8.64
2022-07-25,Riau,25.9,24.95
2022-07-26,Riau,25.77,5.43
2022-07-27,Riau,26.28,3.25
2022-07-28,Riau,26.03,4.36
2022-07-29,Riau,26.13,5.36
2022-07-30,Riau,26.16,2.14
2022-07-31,Riau,26.82,4.35
2022-08-01,Riau,26.89,7.2
2022-08-02,Riau,26.11,10.78
2022-08-03,Riau,25.73,9.94
2022-08-04,Riau,25.33,2.62
2022-08-05,Riau,26.13,0.07
2022-08-06,Riau,26.89,0.0
2022-08-07,Riau,26.34,10.18
2022-08-08,Riau,27.14,4.65
2022-08-09,Riau,27.42,0.23
2022-08-10,Riau,26.69,1.43
2022-08-11,Riau,26.27,0.35
2022-08-12,Riau,26.33,5.41
2022-08-13,Riau,26.2,4.04
2022-08-14,Riau,26.52,11.59
2022-08-15,Riau,26.23,14.93
2022-08-16,Riau,26.52,2.32
2022-08-17,Riau,26.43,1.95
2022-08-18,Riau,26.51,8.58
2022-08-19,Riau,26.73,0.84
2022-08-20,Riau,26.39,13.04
2022-08-21,Riau,25.65,8.78
2022-08-22,Riau,26.01,4.15
2022-08-23,Riau,26.48,2.84
2022-08-24,Riau,26.32,0.8
2022-08-25,Riau,26.04,13.69
2022-08-26,Riau,25.65,13.26
2022-08-27,Riau,25.15,16.69
2022-08-28,Riau,25.84,8.78
2022-08-29,Riau,25.76,18.92
2022-08-30,Riau,26.11,1.73
2022-08-31,Riau,26.56,8.35
2022-09-01,Riau,26.58,23.08
2022-09-02,Riau,26.08,9.68
2022-09-03,Riau,26.4,6.51
2022-09-04,Riau,26.29,3.41
2022-09-05,Riau,25.79,4.45
2022-09-06,Riau,26.01,3.83
2022-09-07,Riau,25.7,5.19
2022-09-08,Riau,25.54,4.43
2022-09-09,Riau,25.49,6.16
2022-09-10,Riau,26.37,2.94
2022-09-11,Riau,25.48,6.45
2022-09-12,Riau,26.35,0.91
2022-09-13,Riau,25.65,3.66
2022-09-14,Riau,24.75,2.38
2022-09-15,Riau,25.94,1.16
2022-09-16,Riau,26.21,3.46
2022-09-17,Riau,25.66,21.91
2022-09-18,Riau,25.58,11.75
2022-09-19,Riau,26.01,2.64
2022-09-20,Riau,25.81,5.84
2022-09-21,Riau,26.13,7.93
2022-09-22,Riau,25.42,10.25
2022-09-23,Riau,26.1,1.97
2022-09-24,Riau,25.63,6.96
2022-09-25,Riau,25.58,7.55
2022-09-26,Riau,26.11,1.75
2022-09-27,Riau,26.74,24.25
2022-09-28,Riau,26.2,16.45
2022-09-29,Riau,26.36,2.21
2022-09-30,Riau,26.6,7.21
2022-10-01,Riau,26.3,23.51
2022-10-02,Riau,25.85,13.0
2022-10-03,Riau,26.31,28.74
2022-10-04,Riau,26.66,23.57
2022-10-05,Riau,26.34,27.38
2022-10-06,Riau,26.48,3.69
2022-10-07,Riau,24.94,11.64
2022-10-08,Riau,25.9,5.79
2022-10-09,Riau,26.45,6.83
2022-10-10,Riau,25.6,15.84
2022-10-11,Riau,26.85,14.67
2022-10-12,Riau,25.49,13.21
2022-10-13,Riau,26.62,2.42
2022-10-14,Riau,26.12,3.31
2022-10-15,Riau,26.35,3.42
2022-10-16,Riau,26.55,7.95
2022-10-17,Riau,26.52,21.24
2022-10-18,Riau,26.29,31.26
2022-10-19,Riau,26.49,0.12
2022-10-20,Riau,26.47,0.12
2022-10-21,Riau,26.8,7.09
2022-10-22,Riau,25.74,20.92
2022-10-23,Riau,25.8,3.94
2022-10-24,Riau,25.39,5.12
2022-10-25,Riau,25.56,8.21
2022-10-26,Riau,25.29,13.13
2022-10-27,Riau,26.24,22.56
2022-10-28,Riau,26.35,12.89
2022-10-29,Riau,26.66,9.45
2022-10-30,Riau,26.31,26.73
2022-10-31,Riau,26.88,9.8
2022-11-01,Riau,26.39,23.5
2022-11-02,Riau,25.99,23.84
2022-11-03,Riau,26.43,5.0
2022-11-04,Riau,26.91,4.25
2022-11-05,Riau,25.14,13.97
2022-11-06,Riau,25.51,22.43
2022-11-07,Riau,26.14,2.85
2022-11-08,Riau,25.45,17.11
2022-11-09,Riau,25.78,9.72
2022-11-10,Riau,25.43,4.5
2022-11-11,Riau,26.38,17.96
2022-11-12,Riau,25.3,14.87
2022-11-13,Riau,25.88,46.46
2022-11-14,Riau,25.81,19.46
2022-11-15,Riau,26.19,0.65
2022-11-16,Riau,26.17,7.81
2022-11-17,Riau,25.62,4.77
2022-11-18,Riau,25.71,7.44
2022-11-19,Riau,25.52,12.89
2022-11-20,Riau,25.84,5.46
2022-11-21,Riau,26.24,8.58
2022-11-22,Riau,26.31,3.41
2022-11-23,Riau,25.98,1.35
2022-11-24,Riau,26.11,3.39
2022-11-25,Riau,26.37,1.15
2022-11-26,Riau,26.35,2.85
2022-11-27,Riau,26.31,4.27
2022-11-28,Riau,26.46,3.02
2022-11-29,Riau,25.87,13.2
2022-11-30,Riau,25.57,13.7
2022-12-01,Riau,24.63,15.43
2022-12-02,Riau,25.08,12.2
2022-12-03,Riau,25.33,3.94
2022-12-04,Riau,26.07,0.63
2022-12-05,Riau,26.07,23.12
2022-12-06,Riau,26.15,22.5
2022-12-07,Riau,26.79,2.86
2022-12-08,Riau,25.09,20.47
2022-12-09,Riau,25.15,15.76
2022-12-10,Riau,24.96,12.83
2022-12-11,Riau,25.37,18.36
2022-12-12,Riau,25.88,4.45
2022-12-13,Riau,25.46,10.31
2022-12-14,Riau,24.83,2.98
2022-12-15,Riau,24.91,3.42
2022-12-16,Riau,25.99,2.01
2022-12-17,Riau,25.65,3.69
2022-12-18,Riau,25.9,8.87
2022-12-19,Riau,25.54,11.15
2022-12-20,Riau,26.12,0.21
2022-12-21,Riau,25.42,21.75
2022-12-22,Riau,25.34,15.61
2022-12-23,Riau,24.99,6.7
2022-12-24,Riau,25.65,3.95
2022-12-25,Riau,25.58,0.31
2022-12-26,Riau,25.55,0.0
2022-12-27,Riau,25.7,1.33
2022-12-28,Riau,25.74,0.63
2022-12-29,Riau,24.99,3.84
2022-12-30,Riau,25.53,31.21
2022-12-31,Riau,25.3,27.61
2023-01-01,Riau,25.83,4.88
2023-01-02,Riau,26.04,0.82
2023-01-03,Riau,25.09,3.81
2023-01-04,Riau,24.75,13.92
2023-01-05,Riau,25.92,1.44
2023-01-06,Riau,26.03,2.46
2023-01-07,Riau,26.02,1.36
2023-01-08,Riau,25.54,1.14
2023-01-09,Riau,25.69,0.17
2023-01-10,Riau,25.79,1.14
2023-01-11,Riau,25.55,2.89
2023-01-12,Riau,26.13,14.36
2023-01-13,Riau,26.11,16.99
2023-01-14,Riau,25.94,19.5
2023-01-15,Riau,25.97,5.78
2023-01-16,Riau,25.89,6.67
2023-01-17,Riau,25.03,11.94
2023-01-18,Riau,25.37,1.37
2023-01-19,Riau,25.91,3.81
2023-01-20,Riau,25.5,10.49
2023-01-21,Riau,25.33,15.79
2023-01-22,Riau,25.57,16.99
2023-01-23,Riau,25.12,18.39
2023-01-24,Riau,24.1,11.33
2023-01-25,Riau,24.07,20.54
2023-01-26,Riau,25.05,1.14
2023-01-27,Riau,25.3,0.68
2023-01-28,Riau,24.54,5.47
2023-01-29,Riau,24.34,3.15
2023-01-30,Riau,24.64,1.34
2023-01-31,Riau,24.83,1.14
2023-02-01,Riau,25.2,12.73
2023-02-02,Riau,25.4,5.32
2023-02-03,Riau,25.78,17.69
2023-02-04,Riau,25.44,7.91
2023-02-05,Riau,25.42,2.69
2023-02-06,Riau,24.96,0.66
2023-02-07,Riau,25.95,0.0
2023-02-08,Riau,26.44,1.91
2023-02-09,Riau,25.89,8.74
2023-02-10,Riau,26.02,3.88
2023-02-11,Riau,25.71,2.2
2023-02-12,Riau,25.87,4.49
2023-02-13,Riau,25.88,4.29
2023-02-14,Riau,25.72,8.29
2023-02-15,Riau,25.47,12.42
2023-02-16,Riau,25.64,0.04
2023-02-17,Riau,26.09,0.11
2023-02-18,Riau,26.19,2.82
2023-02-19,Riau,26.14,7.71
2023-02-20,Riau,25.92,3.21
2023-02-21,Riau,25.83,9.02
2023-02-22,Riau,24.85,31.34
2023-02-23,Riau,26.0,24.95
2023-02-24,Riau,26.15,12.4
2023-02-25,Riau,25.99,0.85
2023-02-26,Riau,25.51,1.6
2023-02-27,Riau,25.29,5.49
2023-02-28,Riau,25.07,45.6
2023-03-01,Riau,24.51,32.49
2023-03-02,Riau,25.04,7.84
2023-03-03,Riau,24.41,26.49
2023-03-04,Riau,23.65,12.9
2023-03-05,Riau,25.12,3.41
2023-03-06,Riau,25.46,0.26
2023-03-07,Riau,26.01,0.29
2023-03-08,Riau,26.37,0.4
2023-03-09,Riau,26.66,0.31
2023-03-10,Riau,26.81,3.69
2023-03-11,Riau,26.73,12.13
2023-03-12,Riau,25.42,6.24
2023-03-13,Riau,25.42,11.09
2023-03-14,Riau,25.56,14.83
2023-03-15,Riau,25.9,1.16
2023-03-16,Riau,26.04,7.19
2023-03-17,Riau,26.02,38.79
2023-03-18,Riau,26.73,6.66
2023-03-19,Riau,27.05,1.48
2023-03-20,Riau,26.45,30.63
2023-03-21,Riau,27.0,18.8
2023-03-22,Riau,27.22,0.56
2023-03-23,Riau,27.12,3.22
2023-03-24,Riau,27.31,10.65
2023-03-25,Riau,25.58,26.77
2023-03-26,Riau,26.23,9.61
2023-03-27,Riau,26.92,3.59
2023-03-28,Riau,27.08,3.7
2023-03-29,Riau,27.25,2.72
2023-03-30,Riau,26.34,16.34
2023-03-31,Riau,25.69,29.65
2023-04-01,Riau,26.1,25.02
2023-04-02,Riau,25.77,3.53
2023-04-03,Riau,25.37,4.15
2023-04-04,Riau,26.57,5.57
2023-04-05,Riau,25.58,6.45
2023-04-06,Riau,26.65,2.57
2023-04-07,Riau,26.26,7.51
2023-04-08,Riau,26.25,7.59
2023-04-09,Riau,26.16,12.83
2023-04-10,Riau,26.59,3.27
2023-04-11,Riau,27.12,0.16
2023-04-12,Riau,27.73,3.49
2023-04-13,Riau,27.53,8.1
2023-04-14,Riau,27.13,5.05
2023-04-15,Riau,26.96,7.71
2023-04-16,Riau,25.62,12.61
2023-04-17,Riau,26.96,8.11
2023-04-18,Riau,27.55,7.0
2023-04-19,Riau,26.98,10.05
2023-04-20,Riau,26.13,15.23
2023-04-21,Riau,26.68,1.07
2023-04-22,Riau,26.65,7.47
2023-04-23,Riau,27.37,6.26
2023-04-24,Riau,26.92,3.29
2023-04-25,Riau,27.71,5.5
2023-04-26,Riau,27.44,2.34
2023-04-27,Riau,27.35,6.64
2023-04-28,Riau,27.15,4.28
2023-04-29,Riau,26.93,3.35
2023-04-30,Riau,27.29,11.0
2023-05-01,Riau,27.38,3.75
2023-05-02,Riau,27.42,13.98
2023-05-03,Riau,27.38,7.18
2023-05-04,Riau,27.56,5.58
2023-05-05,Riau,27.92,3.79
2023-05-06,Riau,27.24,10.4
2023-05-07,Riau,26.82,4.3
2023-05-08,Riau,26.88,1.63
2023-05-09,Riau,27.94,0.22
2023-05-10,Riau,27.65,0.0
2023-05-11,Riau,27.57,1.2
2023-05-12,Riau,28.11,2.27
2023-05-13,Riau,27.9,0.6
2023-05-14,Riau,27.44,2.44
2023-05-15,Riau,27.84,1.61
2023-05-16,Riau,27.62,1.72
2023-05-17,Riau,27.58,6.9
2023-05-18,Riau,27.35,3.17
2023-05-19,Riau,26.13,14.27
2023-05-20,Riau,26.77,4.46
2023-05-21,Riau,26.27,12.56
2023-05-22,Riau,26.83,15.74
2023-05-23,Riau,27.08,8.45
2023-05-24,Riau,27.29,0.08
2023-05-25,Riau,27.0,2.63
2023-05-26,Riau,26.75,2.8
2023-05-27,Riau,26.77,6.68
2023-05-28,Riau,26.89,17.08
2023-05-29,Riau,27.0,7.3
2023-05-30,Riau,27.31,0.27
2023-05-31,Riau,26.88,8.61
2023-06-01,Riau,26.82,15.19
2023-06-02,Riau,27.33,2.46
2023-06-03,Riau,27.43,1.0
2023-06-04,Riau,26.08,18.58
2023-06-05,Riau,26.29,9.57
2023-06-06,Riau,26.81,16.91
2023-06-07,Riau,26.5,8.98
2023-06-08,Riau,26.22,4.46
2023-06-09,Riau,26.74,3.99
2023-06-10,Riau,26.7,3.95
2023-06-11,Riau,26.97,5.42
2023-06-12,Riau,26.8,5.69
2023-06-13,Riau,26.59,5.6
2023-06-14,Riau,26.87,1.98
2023-06-15,Riau,26.91,0.19
2023-06-16,Riau,27.42,0.06
2023-06-17,Riau,27.3,0.81
2023-06-18,Riau,26.69,0.92
2023-06-19,Riau,26.69,6.08
2023-06-20,Riau,26.59,2.53
2023-06-21,Riau,27.04,0.44
2023-06-22,Riau,26.99,0.01
2023-06-23,Riau,26.89,4.59
2023-06-24,Riau,26.52,21.26
2023-06-25,Riau,26.48,10.31
2023-06-26,Riau,25.62,10.88
2023-06-27,Riau,26.31,10.88
2023-06-28,Riau,26.63,4.42
2023-06-29,Riau,26.44,10.61
2023-06-30,Riau,26.41,21.09
2023-07-01,Riau,26.34,15.22
2023-07-02,Riau,26.53,0.01
2023-07-03,Riau,26.83,0.0
2023-07-04,Riau,26.6,0.73
2023-07-05,Riau,26.06,10.2
2023-07-06,Riau,26.37,8.0
2023-07-07,Riau,26.37,1.89
2023-07-08,Riau,26.56,19.33
2023-07-09,Riau,26.25,17.34
2023-07-10,Riau,25.96,18.09
2023-07-11,Riau,25.58,6.45
2023-07-12,Riau,26.48,3.41
2023-07-13,Riau,26.77,21.94
2023-07-14,Riau,25.92,21.31
2023-07-15,Riau,26.05,0.12
2023-07-16,Riau,26.29,17.04
2023-07-17,Riau,26.79,24.35
2023-07-18,Riau,26.12,6.52
2023-07-19,Riau,26.01,5.02
2023-07-20,Riau,25.09,6.95
2023-07-21,Riau,26.1,0.33
2023-07-22,Riau,26.76,4.42
2023-07-23,Riau,26.71,9.54
2023-07-24,Riau,26.92,0.3
2023-07-25,Riau,27.04,0.14
2023-07-26,Riau,27.34,7.91
2023-07-27,Riau,27.44,8.46
2023-07-28,Riau,27.31,2.49
2023-07-29,Riau,27.14,4.45
2023-07-30,Riau,27.13,1.28
2023-07-31,Riau,26.7,0.0
2023-08-01,Riau,26.39,4.33
2023-08-02,Riau,26.53,3.18
2023-08-03,Riau,26.39,6.6
2023-08-04,Riau,26.66,1.13
2023-08-05,Riau,27.25,0.38
2023-08-06,Riau,28.09,0.04
2023-08-07,Riau,27.39,0.0
2023-08-08,Riau,27.03,9.36
2023-08-09,Riau,26.74,30.03
2023-08-10,Riau,27.22,21.16
2023-08-11,Riau,27.56,26.61
2023-08-12,Riau,26.64,94.15
2023-08-13,Riau,26.57,21.36
2023-08-14,Riau,25.87,29.95
2023-08-15,Riau,27.15,2.29
2023-08-16,Riau,27.18,1.82
2023-08-17,Riau,26.93,3.61
2023-08-18,Riau,26.37,5.78
2023-08-19,Riau,26.39,18.5
2023-08-20,Riau,26.97,6.89
2023-08-21,Riau,26.24,4.97
2023-08-22,Riau,27.01,0.46
2023-08-23,Riau,27.37,0.01
2023-08-24,Riau,27.04,4.06
2023-08-25,Riau,27.0,10.68
2023-08-26,Riau,26.8,5.86
2023-08-27,Riau,27.17,13.67
2023-08-28,Riau,27.25,15.02
2023-08-29,Riau,26.32,12.07
2023-08-30,Riau,27.37,7.56
2023-08-31,Riau,26.52,0.52
2023-09-01,Riau,26.52,0.73
2023-09-02,Riau,27.3,0.8
2023-09-03,Riau,27.36,0.01
2023-09-04,Riau,27.18,4.29
2023-09-05,Riau,26.96,2.78
2023-09-06,Riau,26.18,71.8
2023-09-07,Riau,26.44,24.08
2023-09-08,Riau,27.43,14.1
2023-09-09,Riau,27.31,2.86
2023-09-10,Riau,26.63,3.1
2023-09-11,Riau,26.91,28.6
2023-09-12,Riau,27.01,1.04
2023-09-13,Riau,26.67,0.24
2023-09-14,Riau,27.12,0.09
2023-09-15,Riau,27.23,0.0
2023-09-16,Riau,26.96,0.0
2023-09-17,Riau,26.77,3.26
2023-09-18,Riau,26.61,4.19
2023-09-19,Riau,27.21,16.98
2023-09-20,Riau,27.13,24.97
2023-09-21,Riau,26.69,13.17
2023-09-22,Riau,26.8,13.92
2023-09-23,Riau,27.66,2.44
2023-09-24,Riau,26.35,5.33
2023-09-25,Riau,26.87,0.24
2023-09-26,Riau,27.12,0.34
2023-09-27,Riau,27.21,0.01
2023-09-28,Riau,27.15,0.0
2023-09-29,Riau,26.56,0.0
2023-09-30,Riau,27.14,2.13
2023-10-01,Riau,26.81,1.75
2023-10-02,Riau,26.76,0.31
2023-10-03,Riau,25.56,3.39
2023-10-04,Riau,26.59,0.38
